id,tract_fips,description,dominant_race,income,income_bucket,pct_white,pct_black,pct_hispanic,pct_asian,vacancy_rate,amenity_bucket,city,description_version,centroid_lat,centroid_lon
15,17031827100,"Neighborhood 17031827100 is an urban neighborhood. The population is approximately 1,999 residents. Approximately 71.0% of residents identify as Black. The median household income is $34,882. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",black,34882,low,12.006003001500751,70.9854927463732,16.50825412706353,6.253126563281642,0.2723404255319149,commercial_mixed,Chicago,real_data_v1,41.61806227774622,-87.64636022291215
16,17031251000,"Neighborhood 17031251000 is an urban neighborhood. The population is approximately 1,380 residents. Approximately 70.7% of residents identify as Black. The median household income is $31,690. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",black,31690,low,7.753623188405798,70.72463768115942,29.275362318840585,0.0,0.0184331797235023,commercial_mixed,Chicago,real_data_v1,41.89869451823605,-87.74489245114064
17,17031827300,"Neighborhood 17031827300 is an urban neighborhood. The population is approximately 2,363 residents. Approximately 63.7% of residents identify as Black. The median household income is $30,547. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",black,30547,low,7.871349978840457,63.6902242911553,14.600084638171817,10.325856961489633,0.3069883527454243,commercial_mixed,Chicago,real_data_v1,41.609030556898006,-87.6462204364837
18,17031351100,"Neighborhood 17031351100 is an urban neighborhood. The population is approximately 2,160 residents. Approximately 89.8% of residents identify as Black. The median household income is $18,220. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",black,18220,low,0.0,89.76851851851852,10.37037037037037,0.0,0.0183654729109274,commercial_mixed,Chicago,real_data_v1,41.82775407620693,-87.61418940813073
19,17031681100,"Neighborhood 17031681100 is an urban neighborhood. The population is approximately 1,932 residents. Approximately 98.9% of residents identify as Black. The median household income is $32,583. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",black,32583,low,0.15527950310559,98.86128364389234,0.05175983436853,0.05175983436853,0.3947169811320755,commercial_mixed,Chicago,real_data_v1,41.7687665278746,-87.64935954801619
20,17031490700,"Neighborhood 17031490700 is an urban neighborhood. The population is approximately 2,459 residents. Approximately 99.1% of residents identify as Black. The median household income is $44,792. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",black,44792,lower_middle,0.2033346888979259,99.10532736884912,2.8060187067913787,0.0,0.1402321083172147,commercial_mixed,Chicago,real_data_v1,41.7107339228481,-87.62836174419789
21,17031670800,"Neighborhood 17031670800 is an urban neighborhood. The population is approximately 1,022 residents. Approximately 96.7% of residents identify as Black. The median household income is $39,297. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",black,39297,lower_middle,0.684931506849315,96.67318982387476,2.152641878669276,0.0,0.3089430894308943,commercial_mixed,Chicago,real_data_v1,41.78314423081383,-87.6618790128929
22,17031420800,"Neighborhood 17031420800 is an urban neighborhood. The population is approximately 2,322 residents. Approximately 88.0% of residents identify as Black. The median household income is $44,375. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",black,44375,lower_middle,4.0051679586563305,88.0275624461671,0.0,0.0,0.242570281124498,commercial_mixed,Chicago,real_data_v1,41.77690977673586,-87.60325691983384
23,17031440300,"Neighborhood 17031440300 is an urban neighborhood. The population is approximately 4,650 residents. Approximately 90.3% of residents identify as Black. The median household income is $46,747. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",black,46747,lower_middle,0.021505376344086,90.25806451612904,6.258064516129032,0.0,0.1108768971332209,commercial_mixed,Chicago,real_data_v1,41.74372147414204,-87.61954239226277
24,17031829700,"Neighborhood 17031829700 is an urban neighborhood. The population is approximately 2,904 residents. The largest racial group is Black at 58.7%, with a notable White population at 33.9%. The median household income is $54,145. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",black,54145,lower_middle,33.91873278236915,58.7465564738292,7.506887052341598,3.3057851239669422,0.2546728971962617,commercial_mixed,Chicago,real_data_v1,41.4948649086864,-87.59735504966307
25,17031690900,"Neighborhood 17031690900 is an urban neighborhood. The population is approximately 3,809 residents. Approximately 95.2% of residents identify as Black. The median household income is $41,131. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",black,41131,lower_middle,1.916513520609084,95.22184300341296,1.023890784982935,0.0,0.2303618711385701,commercial_mixed,Chicago,real_data_v1,41.76214245454285,-87.61034470420371
26,17031841800,"Neighborhood 17031841800 is an urban neighborhood. The population is approximately 2,330 residents. Approximately 81.8% of residents identify as Black. The median household income is $45,294. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",black,45294,lower_middle,1.759656652360515,81.84549356223177,13.905579399141631,0.0,0.2171628721541156,commercial_mixed,Chicago,real_data_v1,41.76630645943606,-87.59942027200435
27,17031491400,"Neighborhood 17031491400 is an urban neighborhood. The population is approximately 2,541 residents. Approximately 92.0% of residents identify as Black. The median household income is $36,480. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",black,36480,lower_middle,0.6296733569460842,92.01101928374656,0.7870916961826053,0.0,0.3453738910012674,commercial_mixed,Chicago,real_data_v1,41.68912321392933,-87.61682146081172
28,17031431400,"Neighborhood 17031431400 is an urban neighborhood. The population is approximately 7,565 residents. Approximately 89.0% of residents identify as Black. The median household income is $37,122. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",black,37122,lower_middle,5.803040317250495,89.0284203569068,3.582286847323199,1.4011896893588898,0.1740178356230416,commercial_mixed,Chicago,real_data_v1,41.75967032748728,-87.54722714221528
29,17031252102,"Neighborhood 17031252102 is an urban neighborhood. The population is approximately 7,020 residents. Approximately 75.4% of residents identify as Black. The median household income is $47,255. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",black,47255,lower_middle,0.0,75.42735042735043,19.330484330484328,0.0,0.0881622516556291,commercial_mixed,Chicago,real_data_v1,41.87659901043624,-87.75982756991897
30,17031710300,"Neighborhood 17031710300 is an urban neighborhood. The population is approximately 1,382 residents. Approximately 94.1% of residents identify as Black. The median household income is $54,444. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",black,54444,lower_middle,0.0,94.06657018813314,2.315484804630969,2.315484804630969,0.1415384615384615,commercial_mixed,Chicago,real_data_v1,41.75404851434254,-87.66110569972989
31,17031292500,"Neighborhood 17031292500 is an urban neighborhood. The population is approximately 3,461 residents. Approximately 78.4% of residents identify as Black. The median household income is $52,500. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",black,52500,lower_middle,6.269864201097948,78.38774920543196,17.04709621496677,0.0,0.1529017857142857,commercial_mixed,Chicago,real_data_v1,41.85516132967272,-87.73224282893236
32,17031827000,"Neighborhood 17031827000 is an urban neighborhood. The population is approximately 3,399 residents. Approximately 90.8% of residents identify as Black. The median household income is $43,569. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",black,43569,lower_middle,0.8826125330979699,90.82082965578113,5.119152691968226,0.0,0.1781456953642384,commercial_mixed,Chicago,real_data_v1,41.626339519788864,-87.64511019542108
33,17031826201,"Neighborhood 17031826201 is an urban neighborhood. The population is approximately 3,837 residents. Approximately 83.7% of residents identify as Black. The median household income is $41,614. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",black,41614,lower_middle,6.7500651550690645,83.6591086786552,8.678655199374512,0.0,0.0913204442616207,commercial_mixed,Chicago,real_data_v1,41.60492980927621,-87.56478498493307
34,17031661000,"Neighborhood 17031661000 is an urban neighborhood. The population is approximately 5,424 residents. Approximately 66.0% of residents identify as Black. The median household income is $46,066. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",black,46066,lower_middle,3.613569321533924,66.00294985250737,24.92625368731564,0.6637168141592921,0.0800688764528626,commercial_mixed,Chicago,real_data_v1,41.76181770679686,-87.68504680685662
35,17031710500,"Neighborhood 17031710500 is an urban neighborhood. The population is approximately 4,087 residents. Approximately 89.2% of residents identify as Black. The median household income is $39,943. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",black,39943,lower_middle,3.792512845608025,89.20968925862492,4.991436261316369,0.4893564962074871,0.2353238866396761,commercial_mixed,Chicago,real_data_v1,41.74753153067673,-87.67078741322142
36,17031250700,"Neighborhood 17031250700 is an urban neighborhood. The population is approximately 6,466 residents. Approximately 73.9% of residents identify as Black. The median household income is $44,624. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",black,44624,lower_middle,9.4184967522425,73.89421589854625,22.656974945870708,0.0,0.1115079365079365,commercial_mixed,Chicago,real_data_v1,41.90582067220674,-87.76081279400087
37,17031351000,"Neighborhood 17031351000 is an urban neighborhood. The population is approximately 3,526 residents. Approximately 79.5% of residents identify as Black. The median household income is $54,688. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",black,54688,lower_middle,6.352807714123652,79.52353942144073,5.104934770277935,8.054452637549632,0.0569200779727095,commercial_mixed,Chicago,real_data_v1,41.834781566090136,-87.60597901814225
38,17031260800,"Neighborhood 17031260800 is an urban neighborhood. The population is approximately 2,001 residents. Approximately 92.5% of residents identify as Black. The median household income is $39,696. The housing stock includes many vacant or abandoned properties. The area has many parks, schools, groceries, and local dining options.",black,39696,lower_middle,5.897051474262868,92.50374812593704,0.4497751124437781,0.0,0.2996878251821019,community_rich,Chicago,real_data_v1,41.87708482286876,-87.72309638827704
39,17031836700,"Neighborhood 17031836700 is an urban neighborhood. The population is approximately 2,507 residents. Approximately 82.4% of residents identify as Black. The median household income is $51,434. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",black,51434,lower_middle,10.929397686477865,82.44914240127642,19.22616673314719,0.0,0.1208510638297872,commercial_mixed,Chicago,real_data_v1,41.89170402567369,-87.70217470538151
40,17031700100,"Neighborhood 17031700100 is an urban neighborhood. The population is approximately 3,874 residents. The largest racial group is Black at 59.2%, with a notable Hispanic population at 36.0%. The median household income is $78,803. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",black,78803,middle,26.97470314919979,59.1636551368095,36.00929272070212,0.2065049044914816,0.0492524186455584,commercial_mixed,Chicago,real_data_v1,41.75359312814769,-87.69530904008417
41,17031231100,"Neighborhood 17031231100 is an urban neighborhood. The population is approximately 1,362 residents. Approximately 67.0% of residents identify as Black. The median household income is $60,333. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",black,60333,middle,2.055800293685756,66.96035242290749,35.02202643171806,0.5139500734214391,0.0932754880694143,community_rich,Chicago,real_data_v1,41.89925425194319,-87.71506836256549
42,17031490902,"Neighborhood 17031490902 is an urban neighborhood. The population is approximately 4,697 residents. Approximately 99.2% of residents identify as Black. The median household income is $67,428. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",black,67428,middle,0.0,99.19097296146477,4.279327230146903,0.0,0.1608325449385052,commercial_mixed,Chicago,real_data_v1,41.70328008442671,-87.61532623564192
43,17031700501,"Neighborhood 17031700501 is an urban neighborhood. The population is approximately 6,565 residents. Approximately 82.0% of residents identify as Black. The median household income is $66,979. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",black,66979,middle,11.11957349581112,81.98019801980197,8.865194211728864,1.1271896420411271,0.0178571428571428,commercial_mixed,Chicago,real_data_v1,41.74621313942946,-87.69034229749482
44,17031480300,"Neighborhood 17031480300 is an urban neighborhood. The population is approximately 1,131 residents. Approximately 97.4% of residents identify as Black. The median household income is $57,839. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",black,57839,middle,0.3536693191865605,97.43589743589745,5.570291777188329,0.0,0.1451327433628318,commercial_mixed,Chicago,real_data_v1,41.72919415163818,-87.58797254728944
45,17031691000,"Neighborhood 17031691000 is an urban neighborhood. The population is approximately 2,655 residents. Approximately 96.8% of residents identify as Black. The median household income is $78,375. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",black,78375,middle,1.054613935969868,96.7984934086629,0.64030131826742,0.0376647834274952,0.1665529010238907,commercial_mixed,Chicago,real_data_v1,41.76196545351131,-87.62001506655388
46,17031390700,"Neighborhood 17031390700 is an urban neighborhood. The population is approximately 6,062 residents. The largest racial group is Black at 53.2%, with a notable White population at 28.8%. The median household income is $67,832. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",black,67832,middle,28.75288683602772,53.18376773342132,0.7423292642692181,10.557571758495548,0.1111947791164658,commercial_mixed,Chicago,real_data_v1,41.80638357606706,-87.5825384550627
47,17031825501,"Neighborhood 17031825501 is an urban neighborhood. The population is approximately 5,493 residents. Approximately 89.3% of residents identify as Black. The median household income is $63,603. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",black,63603,middle,5.98944110686328,89.29546695794647,3.659202621518296,1.3289641361733115,0.0941993058998512,commercial_mixed,Chicago,real_data_v1,41.57845778715179,-87.71708607224777
48,17031283200,"Neighborhood 17031283200 is an urban neighborhood. The population is approximately 1,727 residents. The largest racial group is Black at 51.8%, with a notable White population at 27.3%. The median household income is $57,055. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",black,57055,middle,27.330631152287204,51.82397220613781,4.921829762594094,11.23335263462652,0.0738095238095238,commercial_mixed,Chicago,real_data_v1,41.86957902503929,-87.65920235044891
49,17031431200,"Neighborhood 17031431200 is an urban neighborhood. The population is approximately 2,399 residents. Approximately 98.0% of residents identify as Black. The median household income is $57,845. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",black,57845,middle,0.6252605252188412,97.99916631929972,0.0,0.0,0.0825556353194544,commercial_mixed,Chicago,real_data_v1,41.75530112860251,-87.57118433947277
50,17031817900,"Neighborhood 17031817900 is an urban neighborhood. The population is approximately 5,875 residents. Approximately 78.5% of residents identify as Black. The median household income is $60,404. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",black,60404,middle,12.306382978723404,78.53617021276595,10.025531914893616,0.5787234042553191,0.0415391342369916,commercial_mixed,Chicago,real_data_v1,41.85877629440312,-87.8450002462208
51,17031711200,"Neighborhood 17031711200 is an urban neighborhood. The population is approximately 4,869 residents. Approximately 84.1% of residents identify as Black. The median household income is $58,444. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",black,58444,middle,0.6982953378517149,84.10351201478743,11.049496816594784,0.0,0.1089058524173028,commercial_mixed,Chicago,real_data_v1,41.74055612826813,-87.6698252756471
52,17031828702,"Neighborhood 17031828702 is an urban neighborhood. The population is approximately 3,963 residents. Approximately 61.1% of residents identify as Black. The median household income is $69,342. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",black,69342,middle,26.772646984607626,61.140550088316935,5.273782488014131,0.984102952308857,0.1546993578517221,commercial_mixed,Chicago,real_data_v1,41.53783972135094,-87.59905804446068
53,17031390200,"Neighborhood 17031390200 is an urban neighborhood. The population is approximately 2,178 residents. Approximately 66.9% of residents identify as Black. The median household income is $104,441. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",black,104441,upper_middle,15.105601469237834,66.85032139577594,4.178145087235996,8.1267217630854,0.0806618407445708,commercial_mixed,Chicago,real_data_v1,41.81304104175587,-87.59947654264927
54,17031829903,"Neighborhood 17031829903 is an urban neighborhood. The population is approximately 4,068 residents. Approximately 83.8% of residents identify as Black. The median household income is $80,795. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",black,80795,upper_middle,10.07866273352999,83.8495575221239,2.704031465093412,0.8849557522123894,0.1041666666666666,commercial_mixed,Chicago,real_data_v1,41.54999640373392,-87.722806163838
55,17031828602,"Neighborhood 17031828602 is an urban neighborhood. The population is approximately 4,310 residents. The largest racial group is Black at 56.6%, with a notable White population at 35.8%. The median household income is $101,371. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",black,101371,upper_middle,35.80046403712297,56.63573085846868,4.918793503480278,0.9976798143851509,0.0636900853578463,commercial_mixed,Chicago,real_data_v1,41.547803400623806,-87.64472837908134
56,17031230500,"Neighborhood 17031230500 is an urban neighborhood. The population is approximately 3,080 residents. Approximately 80.1% of residents identify as Hispanic. The median household income is $28,413. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,28413,low,31.2987012987013,8.7987012987013,80.06493506493506,7.889610389610389,0.0681481481481481,commercial_mixed,Chicago,real_data_v1,41.91168918010153,-87.7339433798404
57,17031230700,"Neighborhood 17031230700 is an urban neighborhood. The population is approximately 5,773 residents. Approximately 75.1% of residents identify as Hispanic. The median household income is $32,576. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,32576,low,21.531266239390263,12.004157283907848,75.10826260176685,8.297245799411051,0.0355940355940355,commercial_mixed,Chicago,real_data_v1,41.90632297290309,-87.72153968934849
58,17031580200,"Neighborhood 17031580200 is an urban neighborhood. The population is approximately 2,988 residents. Approximately 83.2% of residents identify as Hispanic. The median household income is $39,865. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,39865,lower_middle,24.9665327978581,0.0,83.19946452476573,12.449799196787149,0.1256384065372829,commercial_mixed,Chicago,real_data_v1,41.82677185288627,-87.69934773107256
59,17031813301,"Neighborhood 17031813301 is an urban neighborhood. The population is approximately 3,292 residents. Approximately 94.4% of residents identify as Hispanic. The median household income is $48,958. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,48958,lower_middle,13.092345078979346,2.12636695018226,94.44106925880924,0.0,0.1322889469103568,commercial_mixed,Chicago,real_data_v1,41.862160218518746,-87.75441556572925
60,17031829100,"Neighborhood 17031829100 is an urban neighborhood. The population is approximately 3,382 residents. Approximately 63.6% of residents identify as Hispanic. The median household income is $38,077. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,38077,lower_middle,19.515079834417502,19.662921348314608,63.63098758131284,0.0,0.1868279569892473,commercial_mixed,Chicago,real_data_v1,41.496606713702434,-87.62949314424333
61,17031301702,"Neighborhood 17031301702 is an urban neighborhood. The population is approximately 4,086 residents. Approximately 98.2% of residents identify as Hispanic. The median household income is $43,632. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,43632,lower_middle,27.55751346059716,0.0,98.16446402349486,0.0,0.0138355111452728,commercial_mixed,Chicago,real_data_v1,41.83880617031676,-87.71952439699972
62,17031813801,"Neighborhood 17031813801 is an urban neighborhood. The population is approximately 3,282 residents. Approximately 97.0% of residents identify as Hispanic. The median household income is $47,604. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,47604,lower_middle,8.683729433272395,1.6453382084095065,96.9835466179159,0.0,0.0477099236641221,commercial_mixed,Chicago,real_data_v1,41.85034539469145,-87.74345925647334
63,17031230400,"Neighborhood 17031230400 is an urban neighborhood. The population is approximately 2,116 residents. Approximately 76.4% of residents identify as Hispanic. The median household income is $51,495. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,51495,lower_middle,53.40264650283554,1.559546313799622,76.41776937618148,2.1739130434782608,0.0489060489060489,commercial_mixed,Chicago,real_data_v1,41.91182020108148,-87.72155193810806
64,17031570100,"Neighborhood 17031570100 is an urban neighborhood. The population is approximately 1,421 residents. Approximately 79.5% of residents identify as Hispanic. The median household income is $52,212. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,52212,lower_middle,31.104855735397607,0.4926108374384236,79.52146375791696,6.052076002814919,0.021505376344086,commercial_mixed,Chicago,real_data_v1,41.81620063958159,-87.71891318671622
65,17031840800,"Neighborhood 17031840800 is an urban neighborhood. The population is approximately 3,258 residents. Approximately 97.3% of residents identify as Hispanic. The median household income is $45,326. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,45326,lower_middle,33.30263965623082,1.596071209330878,97.268262737876,0.0,0.0460593654042988,commercial_mixed,Chicago,real_data_v1,41.84083300429376,-87.70737099118386
66,17031813701,"Neighborhood 17031813701 is an urban neighborhood. The population is approximately 2,896 residents. Approximately 90.2% of residents identify as Hispanic. The median household income is $56,311. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,56311,middle,23.6878453038674,6.353591160220995,90.2279005524862,0.0,0.0955473098330241,commercial_mixed,Chicago,real_data_v1,41.854883331168885,-87.75419507749646
67,17031151100,"Neighborhood 17031151100 is an urban neighborhood. The population is approximately 5,447 residents. The largest racial group is Hispanic at 58.7%, with a notable White population at 52.4%. The median household income is $77,521. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,77521,middle,52.41417293923261,1.0831650449788874,58.71121718377088,4.88342206719295,0.0526046986721144,commercial_mixed,Chicago,real_data_v1,41.94229034323702,-87.76171751796599
68,17031550200,"Neighborhood 17031550200 is an urban neighborhood. The population is approximately 2,824 residents. Approximately 61.6% of residents identify as Hispanic. The median household income is $70,197. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,70197,middle,52.51416430594901,4.107648725212465,61.57932011331445,0.0,0.0347031963470319,commercial_mixed,Chicago,real_data_v1,41.65338259702628,-87.56403152860793
69,17031804405,"Neighborhood 17031804405 is an urban neighborhood. The population is approximately 3,348 residents. Approximately 66.2% of residents identify as Hispanic. The median household income is $72,031. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,72031,middle,22.461170848267624,16.995221027479094,66.15890083632019,7.078853046594983,0.0154291224686595,commercial_mixed,Chicago,real_data_v1,42.03476773008587,-88.24299044237539
