tract_fips,error
17031710500,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031250700,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031351000,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031827000,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031836700,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031826201,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031661000,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031490902,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031700501,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031700100,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
17031825501,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031480300,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
17031691000,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
17031390700,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031283200,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031431200,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031828702,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031817900,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031828602,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031230500,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031580200,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031230700,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031829903,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031813301,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031711200,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
17031390200,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031829100,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031813801,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031840800,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031301702,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031570100,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031230400,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031190602,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031804405,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031151100,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031550200,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031813701,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031580300,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031190701,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031821001,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031310900,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031804406,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031661100,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031570400,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031813900,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031841300,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031520500,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031814500,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031140301,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031811401,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031804404,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031250500,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031200200,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031330102,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031804511,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031650200,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
17031010702,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031283100,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031837100,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031804313,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
17031080400,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
17031806002,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031805111,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
17031140302,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031410800,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
17031828900,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
17031803611,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031804603,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031831800,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031160900,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031821600,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031051000,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031222500,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031840000,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031804305,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031812200,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031832400,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031081201,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031242000,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031815701,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031801902,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031411200,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031220400,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031801200,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031081202,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031839000,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031071000,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031090100,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031330101,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031720400,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031062600,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031050700,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031070500,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031804316,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031804901,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031805502,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031823604,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031812100,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031802605,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031801608,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031060300,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031161100,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031810000,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031051100,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031824113,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031062000,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031831000,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031243300,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031060500,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031810701,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031720500,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031800600,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031120100,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031110502,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031770700,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031220702,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031823806,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031010400,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
17031805108,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031823002,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031830001,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
17031805106,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
17031812500,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031807700,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031020601,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031809402,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
17031170800,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
17031170900,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
17031822101,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031822602,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031820603,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031818402,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031811600,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
17031040600,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031031800,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031770902,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031819300,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031770400,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031220500,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031805202,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031808002,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031050600,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031063303,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
17031821101,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
17031812301,"HTTPConnectionPool(host='overpass-api.de', port=80): Max retries exceeded with url: /api/interpreter (Caused by ConnectTimeoutError(<HTTPConnection(host='overpass-api.de', port=80) at 0x1e431310750>, 'Connection to overpass-api.de timed out. (connect timeout=10)'))"
17031839900,"HTTPConnectionPool(host='overpass-api.de', port=80): Max retries exceeded with url: /api/interpreter (Caused by ConnectTimeoutError(<HTTPConnection(host='overpass-api.de', port=80) at 0x1e431d13990>, 'Connection to overpass-api.de timed out. (connect timeout=10)'))"
17031804709,"HTTPConnectionPool(host='overpass-api.de', port=80): Max retries exceeded with url: /api/interpreter (Caused by ConnectTimeoutError(<HTTPConnection(host='overpass-api.de', port=80) at 0x1e4314ec210>, 'Connection to overpass-api.de timed out. (connect timeout=10)'))"
17031818900,"HTTPConnectionPool(host='overpass-api.de', port=80): Max retries exceeded with url: /api/interpreter (Caused by ConnectTimeoutError(<HTTPConnection(host='overpass-api.de', port=80) at 0x1e431373450>, 'Connection to overpass-api.de timed out. (connect timeout=10)'))"
17031824601,"HTTPConnectionPool(host='overpass-api.de', port=80): Max retries exceeded with url: /api/interpreter (Caused by ConnectTimeoutError(<HTTPConnection(host='overpass-api.de', port=80) at 0x1e431373690>, 'Connection to overpass-api.de timed out. (connect timeout=10)'))"
17031820606,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031804611,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031320600,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
17031221300,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
17031801601,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031210700,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031062100,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031770300,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031040700,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031806103,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031811000,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
17031823704,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113014150,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113014138,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113016617,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113014130,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113014159,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113016525,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
48113005902,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
48113002703,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
48113020800,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
48113014147,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
48113020300,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113003700,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113017819,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113016610,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113007829,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113014161,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113016706,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113007828,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113016710,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
48113016704,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
48113011002,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113011201,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113016802,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113016620,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
48113016629,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113007833,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113010704,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113017604,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113000610,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
48113016709,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
48113009101,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
48113014409,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113005000,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113008500,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113006701,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
48113016203,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113016001,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
48113014309,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
48113017102,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
48113015404,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113016100,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113010602,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113018206,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113014405,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113011701,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113017101,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113006702,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113009804,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113009610,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113016002,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113005400,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113014316,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113009803,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113015500,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
48113017806,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
48113001204,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113014308,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113017010,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113006302,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113014601,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113018401,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113013729,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113019044,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113006501,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113016533,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113005100,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113011802,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113016634,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113008402,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113018127,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113017315,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113012212,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113013717,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
48113006401,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
48113017602,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
48113017007,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
48113017314,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113010806,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113016409,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113014124,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113018155,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113010002,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113014158,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
48113019034,504 Server Error: Gateway Timeout for url: http://overpass-api.de/api/interpreter
48113017204,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
48113015403,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
48113011105,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
48113019045,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113012210,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113017705,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113018137,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113013011,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113001601,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113014160,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113007823,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113019020,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113018148,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113014142,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113013630,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113019029,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113000802,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113012604,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113004300,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113019048,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113016529,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
48113017704,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113007909,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
48113014141,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113014144,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113016418,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113018142,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113016531,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113007822,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113016616,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113017308,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113014313,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113007302,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113019700,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113013608,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113007812,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113009702,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
48113019501,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113014209,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
48113000706,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113013009,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113001001,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113000606,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113009603,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113018145,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113014120,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113014126,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113001102,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113007902,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113001901,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113013201,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113000901,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113015207,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113009402,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113014205,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113018143,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113000410,"HTTPConnectionPool(host='overpass-api.de', port=80): Read timed out. (read timeout=10)"
48113009604,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113017817,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113017812,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113000902,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113000408,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
48113019101,429 Client Error: Too Many Requests for url: http://overpass-api.de/api/interpreter
